clave_medicamento,establecimiento_salud,unidad_almacen,corte,nombre_medicamento,unidad_medida,corte_anio,corte_mes,consumo_arv_mensual,numero_pacientes
010.000.4371.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,"Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,3.0,3
010.000.4272.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Abacavir Solucion,ml,2024,Diciembre 25,0.0,0
010.000.4273.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Abacavir Tableta,tableta,2024,Diciembre 25,0.0,0
010.000.6203.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,"Bictegravir 50 Mg, Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",envase,2024,Diciembre 25,573.0,563
010.000.5862.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Darunavir 150 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.5860.01,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Darunavir 400 Mg,tableta,2024,Diciembre 25,2.0,2
010.000.4289.01,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Darunavir 600 Mg,tableta,2024,Diciembre 25,4.0,4
010.000.5861.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Darunavir 75 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.6098.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,Diciembre 25,60.0,60
010.000.6318.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Dolutegravir 10 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.6010.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Dolutegravir 50 Mg,tableta,2024,Diciembre 25,92.0,78
010.000.6108.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,50.0,50
010.000.7026.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,1.0,1
010.000.7106.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,Diciembre 25,0.0,0
010.000.6320.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Doravirina 100 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4370.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Efavirenz 600 Mg,tableta,2024,Diciembre 25,2.0,2
010.000.5640.01,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,14.0,14
010.000.6162.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,Diciembre 25,2.0,2
010.000.6163.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,Diciembre 25,0.0,0
010.000.4396.01,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,115.0,115
010.000.4269.01,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Enfuvirtida 108 Mg,caja,2024,Diciembre 25,0.0,0
010.000.6074.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Etravirina 200 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5282.01,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Lamivudina 150 Mg,tableta,2024,Diciembre 25,4.0,4
010.000.4268.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,Diciembre 25,4.0,4
010.000.4271.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Lamivudina Solucion,suspension,2024,Diciembre 25,0.0,0
010.000.5286.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.5288.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,Diciembre 25,4.0,4
010.000.5276.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,Diciembre 25,0.0,0
010.000.5324.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Maraviroc 150 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5325.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Maraviroc 300 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5259.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Nevirapina Suspension,suspension,2024,Diciembre 25,0.0,0
010.000.5280.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Raltegravir 400 Mg,comprimidos,2024,Diciembre 25,6.0,5
010.000.5281.01,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Ritonavir 100 Mg (Tabletas),tabletas,2024,Diciembre 25,11.0,7
010.000.4277.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Tenofovir 300 Mg,capsulas,2024,Diciembre 25,3.0,3
010.000.5273.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Zidovudina Solucion,suspension,2024,Diciembre 25,0.0,0
010.000.6121.00,Baja California,Capasits - Ensenada,2024-12-25 00:00:00-06,Zidovudina Solución Inyectable 200 Mg,solución inyectable,2024,Diciembre 25,0.0,0
010.000.4371.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,"Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,26.0,26
010.000.4272.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Abacavir Solucion,ml,2024,Diciembre 25,0.0,0
010.000.4273.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Abacavir Tableta,tableta,2024,Diciembre 25,5.0,5
010.000.6203.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,"Bictegravir 50 Mg, Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",envase,2024,Diciembre 25,834.0,827
010.000.5862.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Darunavir 150 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.5860.01,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Darunavir 400 Mg,tableta,2024,Diciembre 25,5.0,5
010.000.4289.01,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Darunavir 600 Mg,tableta,2024,Diciembre 25,1.0,1
010.000.5861.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Darunavir 75 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.6098.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,Diciembre 25,51.0,51
010.000.6318.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Dolutegravir 10 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.6010.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Dolutegravir 50 Mg,tableta,2024,Diciembre 25,154.0,132
010.000.6108.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,156.0,156
010.000.7026.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,12.0,12
010.000.7106.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,Diciembre 25,0.0,0
010.000.6320.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Doravirina 100 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4370.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Efavirenz 600 Mg,tableta,2024,Diciembre 25,16.0,16
010.000.5640.01,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,40.0,40
010.000.6162.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.6163.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,Diciembre 25,0.0,0
010.000.4396.01,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,161.0,161
010.000.4269.01,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Enfuvirtida 108 Mg,caja,2024,Diciembre 25,0.0,0
010.000.6074.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Etravirina 200 Mg,tableta,2024,Diciembre 25,5.0,5
010.000.5282.01,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Lamivudina 150 Mg,tableta,2024,Diciembre 25,7.0,7
010.000.4268.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,Diciembre 25,6.0,6
010.000.4271.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Lamivudina Solucion,suspension,2024,Diciembre 25,0.0,0
010.000.5286.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.5288.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,Diciembre 25,7.0,7
010.000.5276.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,Diciembre 25,0.0,0
010.000.5324.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Maraviroc 150 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5325.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Maraviroc 300 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5259.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Nevirapina Suspension,suspension,2024,Diciembre 25,0.0,0
010.000.5280.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Raltegravir 400 Mg,comprimidos,2024,Diciembre 25,37.0,35
010.000.5281.01,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Ritonavir 100 Mg (Tabletas),tabletas,2024,Diciembre 25,19.0,15
010.000.4277.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Tenofovir 300 Mg,capsulas,2024,Diciembre 25,5.0,5
010.000.5273.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Zidovudina Solucion,suspension,2024,Diciembre 25,0.0,0
010.000.6121.00,Baja California,Capasits - Mexicali,2024-12-25 00:00:00-06,Zidovudina Solución Inyectable 200 Mg,solución inyectable,2024,Diciembre 25,0.0,0
010.000.4371.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,"Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,6.0,6
010.000.4272.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Abacavir Solucion,ml,2024,Diciembre 25,0.0,0
010.000.4273.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Abacavir Tableta,tableta,2024,Diciembre 25,0.0,0
010.000.6203.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,"Bictegravir 50 Mg, Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",envase,2024,Diciembre 25,1602.0,1600
010.000.5862.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Darunavir 150 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.5860.01,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Darunavir 400 Mg,tableta,2024,Diciembre 25,1.0,1
010.000.4289.01,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Darunavir 600 Mg,tableta,2024,Diciembre 25,15.0,15
010.000.5861.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Darunavir 75 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.6098.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,Diciembre 25,203.0,203
010.000.6318.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Dolutegravir 10 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.6010.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Dolutegravir 50 Mg,tableta,2024,Diciembre 25,132.0,125
010.000.6108.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,238.0,238
010.000.7026.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.7106.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,Diciembre 25,0.0,0
010.000.6320.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Doravirina 100 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4370.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Efavirenz 600 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5640.01,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,5.0,5
010.000.6162.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,Diciembre 25,5.0,5
010.000.6163.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,Diciembre 25,0.0,0
010.000.4396.01,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,217.0,217
010.000.4269.01,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Enfuvirtida 108 Mg,caja,2024,Diciembre 25,0.0,0
010.000.6074.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Etravirina 200 Mg,tableta,2024,Diciembre 25,8.0,8
010.000.5282.01,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Lamivudina 150 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4268.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,Diciembre 25,15.0,15
010.000.4271.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Lamivudina Solucion,suspension,2024,Diciembre 25,0.0,0
010.000.5286.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.5288.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,Diciembre 25,5.0,5
010.000.5276.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,Diciembre 25,0.0,0
010.000.5324.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Maraviroc 150 Mg,tableta,2024,Diciembre 25,1.0,1
010.000.5325.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Maraviroc 300 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5259.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Nevirapina Suspension,suspension,2024,Diciembre 25,0.0,0
010.000.5280.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Raltegravir 400 Mg,comprimidos,2024,Diciembre 25,5.0,5
010.000.5281.01,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Ritonavir 100 Mg (Tabletas),tabletas,2024,Diciembre 25,36.0,20
010.000.4277.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Tenofovir 300 Mg,capsulas,2024,Diciembre 25,8.0,8
010.000.5273.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Zidovudina Solucion,suspension,2024,Diciembre 25,0.0,0
010.000.6121.00,Baja California,Capasits - Tijuana,2024-12-25 00:00:00-06,Zidovudina Solución Inyectable 200 Mg,solución inyectable,2024,Diciembre 25,0.0,0
010.000.4371.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,"Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.4272.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Abacavir Solucion,ml,2024,Diciembre 25,0.0,0
010.000.4273.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Abacavir Tableta,tableta,2024,Diciembre 25,0.0,0
010.000.6203.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,"Bictegravir 50 Mg, Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",envase,2024,Diciembre 25,0.0,0
010.000.5862.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Darunavir 150 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.5860.01,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Darunavir 400 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4289.01,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Darunavir 600 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5861.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Darunavir 75 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.6098.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.6318.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Dolutegravir 10 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.6010.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Dolutegravir 50 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.6108.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.7026.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.7106.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,Diciembre 25,0.0,0
010.000.6320.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Doravirina 100 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4370.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Efavirenz 600 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5640.01,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,0.0,0
010.000.6162.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.6163.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,Diciembre 25,0.0,0
010.000.4396.01,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,Diciembre 25,0.0,0
010.000.4269.01,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Enfuvirtida 108 Mg,caja,2024,Diciembre 25,0.0,0
010.000.6074.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Etravirina 200 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5282.01,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Lamivudina 150 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.4268.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.4271.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Lamivudina Solucion,suspension,2024,Diciembre 25,0.0,0
010.000.5286.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,Diciembre 25,0.0,0
010.000.5288.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,Diciembre 25,0.0,0
010.000.5276.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,Diciembre 25,0.0,0
010.000.5324.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Maraviroc 150 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5325.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Maraviroc 300 Mg,tableta,2024,Diciembre 25,0.0,0
010.000.5259.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Nevirapina Suspension,suspension,2024,Diciembre 25,0.0,0
010.000.5280.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Raltegravir 400 Mg,comprimidos,2024,Diciembre 25,0.0,0
010.000.5281.01,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Ritonavir 100 Mg (Tabletas),tabletas,2024,Diciembre 25,0.0,0
010.000.4277.00,Baja California,Centro de Atención Avanzada Para La Salud Guadalupe Victoria,2024-12-25 00:00:00-06,Tenofovir 300 Mg,capsulas,2024,Diciembre 25,0.0,0
